alpha_classifier,conflict_gate,accuracy,advancer_accuracy,conflict_count,warning_count,mean_wdl_probability_diff,group_weight,historical_scale,lambda_decay,test_matches
0.600,False,0.462,0.692,0,7,0.198,1.100,0.500,0.002,13
0.600,True,0.462,0.692,0,7,0.198,1.100,0.500,0.002,13
0.600,False,0.462,0.692,0,7,0.203,1.100,1.000,0.002,13
0.600,False,0.462,0.692,0,7,0.206,1.500,0.750,0.005,13
0.600,True,0.462,0.692,0,7,0.206,1.500,0.750,0.005,13
0.600,False,0.462,0.692,0,7,0.217,3.000,0.750,0.010,13
0.600,True,0.462,0.692,0,7,0.217,3.000,0.750,0.010,13
0.800,False,0.462,0.692,0,7,0.233,4.000,1.000,0.005,13
0.800,True,0.462,0.692,0,7,0.233,4.000,1.000,0.005,13
1.000,False,0.462,0.692,0,7,0.244,4.000,0.500,0.005,13
1.000,True,0.462,0.692,0,7,0.244,4.000,0.500,0.005,13
0.800,False,0.462,0.692,0,7,0.256,3.000,1.000,0.005,13
0.800,True,0.462,0.692,0,7,0.256,3.000,1.000,0.005,13
0.600,False,0.462,0.769,0,8,0.213,1.100,0.350,0.010,13
0.600,True,0.462,0.769,0,8,0.213,1.100,0.350,0.010,13
0.700,True,0.462,0.769,0,8,0.223,1.100,1.000,0.002,13
0.700,False,0.462,0.769,0,8,0.225,2.500,0.500,0.010,13
0.700,True,0.462,0.769,0,8,0.225,2.500,0.500,0.010,13
0.800,False,0.462,0.769,0,8,0.228,3.000,0.350,0.010,13
0.800,True,0.462,0.769,0,8,0.228,3.000,0.350,0.010,13
0.600,False,0.462,0.769,0,8,0.238,4.000,1.000,0.010,13
0.600,True,0.462,0.769,0,8,0.238,4.000,1.000,0.010,13
0.600,False,0.462,0.769,0,8,0.242,3.000,1.000,0.010,13
0.600,True,0.462,0.769,0,8,0.242,3.000,1.000,0.010,13
0.800,False,0.462,0.769,0,8,0.252,3.000,0.500,0.010,13
0.800,True,0.462,0.769,0,8,0.252,3.000,0.500,0.010,13
0.800,False,0.462,0.769,0,8,0.264,1.100,0.500,0.002,13
0.800,True,0.462,0.769,0,8,0.264,1.100,0.500,0.002,13
0.600,False,0.462,0.692,0,8,0.215,1.100,0.500,0.005,13
0.600,True,0.462,0.692,0,8,0.215,1.100,0.500,0.005,13
0.600,False,0.462,0.692,0,8,0.216,1.100,1.000,0.005,13
0.600,True,0.462,0.692,0,8,0.216,1.100,1.000,0.005,13
0.600,False,0.462,0.692,0,8,0.217,1.100,0.750,0.005,13
0.600,True,0.462,0.692,0,8,0.217,1.100,0.750,0.005,13
0.600,False,0.462,0.692,0,8,0.220,2.500,0.750,0.010,13
0.600,True,0.462,0.692,0,8,0.220,2.500,0.750,0.010,13
0.600,False,0.462,0.692,0,8,0.223,2.000,0.750,0.010,13
0.600,True,0.462,0.692,0,8,0.223,2.000,0.750,0.010,13
0.700,False,0.462,0.692,0,8,0.233,2.000,0.750,0.005,13
0.700,True,0.462,0.692,0,8,0.233,2.000,0.750,0.005,13
0.900,False,0.462,0.692,0,8,0.238,2.500,0.200,0.010,13
0.900,True,0.462,0.692,0,8,0.238,2.500,0.200,0.010,13
0.900,False,0.462,0.692,0,8,0.255,2.000,0.200,0.010,13
0.900,True,0.462,0.692,0,8,0.255,2.000,0.200,0.010,13
0.900,False,0.462,0.692,0,8,0.257,3.000,0.350,0.010,13
0.900,True,0.462,0.692,0,8,0.257,3.000,0.350,0.010,13
1.000,False,0.462,0.692,0,8,0.264,2.500,0.200,0.010,13
1.000,True,0.462,0.692,0,8,0.264,2.500,0.200,0.010,13
0.900,False,0.462,0.692,0,8,0.266,1.500,1.000,0.002,13
0.900,True,0.462,0.692,0,8,0.266,1.500,1.000,0.002,13
0.800,False,0.462,0.692,0,8,0.269,1.100,0.750,0.002,13
0.800,True,0.462,0.692,0,8,0.269,1.100,0.750,0.002,13
0.800,False,0.462,0.692,0,8,0.270,2.000,1.000,0.005,13
0.800,True,0.462,0.692,0,8,0.270,2.000,1.000,0.005,13
1.000,False,0.462,0.692,0,8,0.295,1.500,1.000,0.002,13
1.000,True,0.462,0.692,0,8,0.295,1.500,1.000,0.002,13
0.900,False,0.462,0.692,0,8,0.303,1.100,0.750,0.002,13
0.900,True,0.462,0.692,0,8,0.303,1.100,0.750,0.002,13
1.000,False,0.462,0.692,0,8,0.337,1.100,0.750,0.002,13
1.000,True,0.462,0.692,0,8,0.337,1.100,0.750,0.002,13
1.000,False,0.462,0.615,0,8,0.286,1.500,0.750,0.002,13
1.000,True,0.462,0.615,0,8,0.286,1.500,0.750,0.002,13
0.700,False,0.462,0.769,0,9,0.235,1.500,0.350,0.010,13
0.700,True,0.462,0.769,0,9,0.235,1.500,0.350,0.010,13
0.700,False,0.462,0.769,0,9,0.237,2.000,0.500,0.010,13
0.700,True,0.462,0.769,0,9,0.237,2.000,0.500,0.010,13
0.700,False,0.462,0.769,0,9,0.247,4.000,0.750,0.010,13
0.700,True,0.462,0.769,0,9,0.247,4.000,0.750,0.010,13
0.700,False,0.462,0.769,0,9,0.247,1.500,0.500,0.010,13
0.700,True,0.462,0.769,0,9,0.247,1.500,0.500,0.010,13
0.700,False,0.462,0.769,0,9,0.248,1.100,0.350,0.010,13
0.700,True,0.462,0.769,0,9,0.248,1.100,0.350,0.010,13
0.800,False,0.462,0.769,0,9,0.251,1.500,0.200,0.010,13
0.800,True,0.462,0.769,0,9,0.251,1.500,0.200,0.010,13
0.700,False,0.462,0.769,0,9,0.253,3.000,0.750,0.010,13
0.700,True,0.462,0.769,0,9,0.253,3.000,0.750,0.010,13
0.700,False,0.462,0.769,0,9,0.256,2.500,0.750,0.010,13
0.700,True,0.462,0.769,0,9,0.256,2.500,0.750,0.010,13
0.900,False,0.462,0.769,0,9,0.270,3.000,0.750,0.005,13
0.900,True,0.462,0.769,0,9,0.270,3.000,0.750,0.005,13
0.700,False,0.462,0.769,0,9,0.278,4.000,1.000,0.010,13
0.700,True,0.462,0.769,0,9,0.278,4.000,1.000,0.010,13
0.600,False,0.462,0.692,0,9,0.223,1.100,1.000,0.010,13
0.600,True,0.462,0.692,0,9,0.223,1.100,1.000,0.010,13
0.900,False,0.462,0.692,0,9,0.243,4.000,0.750,0.005,13
0.900,True,0.462,0.692,0,9,0.243,4.000,0.750,0.005,13
0.700,False,0.462,0.692,0,9,0.251,1.100,0.500,0.005,13
0.700,True,0.462,0.692,0,9,0.251,1.100,0.500,0.005,13
0.800,False,0.462,0.692,0,9,0.271,1.100,1.000,0.002,13
1.000,False,0.462,0.692,0,9,0.277,3.000,0.500,0.005,13
1.000,True,0.462,0.692,0,9,0.277,3.000,0.500,0.005,13
1.000,False,0.462,0.692,0,9,0.300,3.000,0.750,0.005,13
1.000,True,0.462,0.692,0,9,0.300,3.000,0.750,0.005,13
0.900,False,0.462,0.692,0,9,0.304,1.100,1.000,0.002,13
0.900,False,0.462,0.615,0,9,0.262,4.000,1.000,0.005,13
0.900,True,0.462,0.615,0,9,0.262,4.000,1.000,0.005,13
1.000,False,0.462,0.615,0,9,0.270,4.000,0.750,0.005,13
1.000,True,0.462,0.615,0,9,0.270,4.000,0.750,0.005,13
0.900,False,0.462,0.615,0,9,0.276,4.000,0.500,0.010,13
0.900,True,0.462,0.615,0,9,0.276,4.000,0.500,0.010,13
1.000,False,0.462,0.615,0,9,0.307,4.000,0.500,0.010,13
1.000,True,0.462,0.615,0,9,0.307,4.000,0.500,0.010,13
0.800,False,0.462,0.769,0,10,0.287,1.100,0.500,0.005,13
0.800,True,0.462,0.769,0,10,0.287,1.100,0.500,0.005,13
0.900,False,0.462,0.769,0,10,0.323,1.100,0.500,0.005,13
0.900,True,0.462,0.769,0,10,0.323,1.100,0.500,0.005,13
1.000,False,0.462,0.769,0,10,0.358,1.100,0.500,0.005,13
1.000,True,0.462,0.769,0,10,0.358,1.100,0.500,0.005,13
0.800,False,0.462,0.692,0,10,0.275,1.500,0.750,0.005,13
0.800,True,0.462,0.692,0,10,0.275,1.500,0.750,0.005,13
0.800,False,0.462,0.692,0,10,0.275,1.500,1.000,0.005,13
0.800,True,0.462,0.692,0,10,0.275,1.500,1.000,0.005,13
0.800,False,0.462,0.692,0,10,0.287,1.100,1.000,0.005,13
0.800,True,0.462,0.692,0,10,0.287,1.100,1.000,0.005,13
0.800,False,0.462,0.692,0,10,0.289,1.100,0.750,0.005,13
0.800,True,0.462,0.692,0,10,0.289,1.100,0.750,0.005,13
0.900,False,0.462,0.692,0,10,0.298,2.500,1.000,0.005,13
0.900,True,0.462,0.692,0,10,0.298,2.500,1.000,0.005,13
0.900,False,0.462,0.692,0,10,0.300,2.000,0.750,0.005,13
0.900,True,0.462,0.692,0,10,0.300,2.000,0.750,0.005,13
0.900,False,0.462,0.692,0,10,0.303,2.000,1.000,0.005,13
0.900,True,0.462,0.692,0,10,0.303,2.000,1.000,0.005,13
0.900,False,0.462,0.692,0,10,0.309,1.500,0.750,0.005,13
0.900,True,0.462,0.692,0,10,0.309,1.500,0.750,0.005,13
0.900,False,0.462,0.692,0,10,0.310,1.500,1.000,0.005,13
0.900,True,0.462,0.692,0,10,0.310,1.500,1.000,0.005,13
1.000,False,0.462,0.692,0,10,0.315,2.000,0.500,0.005,13
1.000,True,0.462,0.692,0,10,0.315,2.000,0.500,0.005,13
1.000,False,0.462,0.692,0,10,0.317,2.500,0.750,0.005,13
1.000,True,0.462,0.692,0,10,0.317,2.500,0.750,0.005,13
1.000,False,0.462,0.692,0,10,0.339,1.500,0.500,0.005,13
1.000,True,0.462,0.692,0,10,0.339,1.500,0.500,0.005,13
1.000,False,0.462,0.615,0,10,0.291,4.000,1.000,0.005,13
1.000,True,0.462,0.615,0,10,0.291,4.000,1.000,0.005,13
1.000,False,0.462,0.615,0,10,0.320,3.000,1.000,0.005,13
1.000,True,0.462,0.615,0,10,0.320,3.000,1.000,0.005,13
1.000,False,0.462,0.692,0,11,0.312,1.500,0.200,0.005,13
1.000,True,0.462,0.692,0,11,0.312,1.500,0.200,0.005,13
0.900,False,0.462,0.692,0,11,0.323,1.100,1.000,0.005,13
0.900,True,0.462,0.692,0,11,0.323,1.100,1.000,0.005,13
1.000,False,0.462,0.692,0,11,0.351,1.100,0.350,0.005,13
1.000,True,0.462,0.692,0,11,0.351,1.100,0.350,0.005,13
1.000,False,0.462,0.692,0,12,0.340,1.100,0.200,0.010,13
1.000,True,0.462,0.692,0,12,0.340,1.100,0.200,0.010,13
1.000,False,0.462,0.692,1,9,0.338,1.100,1.000,0.002,13
0.200,False,0.385,0.769,0,0,0.064,2.500,0.500,0.010,13
0.200,True,0.385,0.769,0,0,0.064,2.500,0.500,0.010,13
0.200,False,0.385,0.769,0,0,0.072,3.000,0.750,0.010,13
0.200,True,0.385,0.769,0,0,0.072,3.000,0.750,0.010,13
0.200,False,0.385,0.769,0,0,0.073,2.500,0.750,0.010,13
0.200,True,0.385,0.769,0,0,0.073,2.500,0.750,0.010,13
0.200,False,0.385,0.769,0,0,0.078,2.000,1.000,0.010,13
0.200,True,0.385,0.769,0,0,0.078,2.000,1.000,0.010,13
0.100,False,0.385,0.692,0,0,0.037,2.500,0.750,0.010,13
0.100,True,0.385,0.692,0,0,0.037,2.500,0.750,0.010,13
0.100,False,0.385,0.692,0,0,0.040,3.000,1.000,0.010,13
0.100,True,0.385,0.692,0,0,0.040,3.000,1.000,0.010,13
0.100,False,0.385,0.692,0,0,0.040,2.500,1.000,0.010,13
0.100,True,0.385,0.692,0,0,0.040,2.500,1.000,0.010,13
0.200,False,0.385,0.692,0,0,0.079,4.000,1.000,0.010,13
0.200,True,0.385,0.692,0,0,0.079,4.000,1.000,0.010,13
0.200,False,0.385,0.692,0,0,0.081,3.000,1.000,0.010,13
0.200,True,0.385,0.692,0,0,0.081,3.000,1.000,0.010,13
0.200,False,0.385,0.692,0,0,0.081,2.500,1.000,0.010,13
0.200,True,0.385,0.692,0,0,0.081,2.500,1.000,0.010,13
0.300,False,0.385,0.769,0,1,0.106,4.000,0.750,0.010,13
0.300,True,0.385,0.769,0,1,0.106,4.000,0.750,0.010,13
0.300,False,0.385,0.769,0,1,0.109,3.000,0.750,0.010,13
0.300,True,0.385,0.769,0,1,0.109,3.000,0.750,0.010,13
0.300,False,0.385,0.692,0,2,0.119,4.000,1.000,0.010,13
0.300,True,0.385,0.692,0,2,0.119,4.000,1.000,0.010,13
0.300,False,0.385,0.692,0,2,0.121,3.000,1.000,0.010,13
0.300,True,0.385,0.692,0,2,0.121,3.000,1.000,0.010,13
0.400,False,0.385,0.615,0,2,0.141,1.500,0.500,0.010,13
0.400,True,0.385,0.615,0,2,0.141,1.500,0.500,0.010,13
0.400,False,0.385,0.692,0,4,0.155,2.000,1.000,0.010,13
0.400,True,0.385,0.692,0,4,0.155,2.000,1.000,0.010,13
0.400,False,0.385,0.615,0,4,0.145,1.500,0.750,0.010,13
0.400,True,0.385,0.615,0,4,0.145,1.500,0.750,0.010,13
0.400,False,0.385,0.615,0,4,0.146,1.500,1.000,0.010,13
0.400,True,0.385,0.615,0,4,0.146,1.500,1.000,0.010,13
0.600,False,0.385,0.692,0,5,0.177,1.500,1.000,0.002,13
0.600,True,0.385,0.692,0,5,0.177,1.500,1.000,0.002,13
0.700,False,0.385,0.692,0,5,0.187,2.000,1.000,0.002,13
0.700,True,0.385,0.692,0,5,0.187,2.000,1.000,0.002,13
0.800,False,0.385,0.692,0,5,0.201,2.500,1.000,0.002,13
0.800,True,0.385,0.692,0,5,0.201,2.500,1.000,0.002,13
0.500,False,0.385,0.692,0,6,0.194,2.000,1.000,0.010,13
0.500,True,0.385,0.692,0,6,0.194,2.000,1.000,0.010,13
0.700,False,0.385,0.692,0,6,0.200,1.500,0.750,0.002,13
0.700,True,0.385,0.692,0,6,0.200,1.500,0.750,0.002,13
0.800,False,0.385,0.692,0,6,0.206,2.000,0.750,0.002,13
0.800,True,0.385,0.692,0,6,0.206,2.000,0.750,0.002,13
0.800,False,0.385,0.692,0,6,0.214,2.000,1.000,0.002,13
0.800,True,0.385,0.692,0,6,0.214,2.000,1.000,0.002,13
0.900,False,0.385,0.692,0,6,0.226,2.500,1.000,0.002,13
0.900,True,0.385,0.692,0,6,0.226,2.500,1.000,0.002,13
0.900,False,0.385,0.692,0,6,0.232,2.000,0.750,0.002,13
0.900,True,0.385,0.692,0,6,0.232,2.000,0.750,0.002,13
0.900,False,0.385,0.692,0,6,0.241,2.000,1.000,0.002,13
0.900,True,0.385,0.692,0,6,0.241,2.000,1.000,0.002,13
0.600,False,0.385,0.615,0,6,0.202,2.000,1.000,0.005,13
0.600,True,0.385,0.615,0,6,0.202,2.000,1.000,0.005,13
0.900,False,0.385,0.615,0,6,0.212,3.000,1.000,0.002,13
0.900,True,0.385,0.615,0,6,0.212,3.000,1.000,0.002,13
1.000,False,0.385,0.615,0,6,0.235,2.500,0.750,0.002,13
1.000,True,0.385,0.615,0,6,0.235,2.500,0.750,0.002,13
1.000,False,0.385,0.615,0,6,0.236,3.000,1.000,0.002,13
1.000,True,0.385,0.615,0,6,0.236,3.000,1.000,0.002,13
1.000,False,0.385,0.615,0,6,0.251,2.500,1.000,0.002,13
1.000,True,0.385,0.615,0,6,0.251,2.500,1.000,0.002,13
1.000,False,0.385,0.615,0,6,0.257,2.000,0.750,0.002,13
1.000,True,0.385,0.615,0,6,0.257,2.000,0.750,0.002,13
0.500,False,0.385,0.692,0,7,0.182,1.100,0.500,0.010,13
0.500,True,0.385,0.692,0,7,0.182,1.100,0.500,0.010,13
0.600,False,0.385,0.692,0,7,0.202,1.100,0.750,0.002,13
0.600,True,0.385,0.692,0,7,0.202,1.100,0.750,0.002,13
0.600,False,0.385,0.692,0,7,0.206,1.500,1.000,0.005,13
0.600,True,0.385,0.692,0,7,0.206,1.500,1.000,0.005,13
0.700,False,0.385,0.692,0,7,0.207,1.500,1.000,0.002,13
0.700,True,0.385,0.692,0,7,0.207,1.500,1.000,0.002,13
0.800,False,0.385,0.692,0,7,0.229,1.500,0.750,0.002,13
0.800,True,0.385,0.692,0,7,0.229,1.500,0.750,0.002,13
0.700,False,0.385,0.692,0,7,0.231,1.100,0.500,0.002,13
0.700,True,0.385,0.692,0,7,0.231,1.100,0.500,0.002,13
0.700,False,0.385,0.692,0,7,0.232,2.500,1.000,0.005,13
0.700,True,0.385,0.692,0,7,0.232,2.500,1.000,0.005,13
0.700,False,0.385,0.692,0,7,0.236,1.100,0.750,0.002,13
0.700,True,0.385,0.692,0,7,0.236,1.100,0.750,0.002,13
0.700,False,0.385,0.692,0,7,0.236,2.000,1.000,0.005,13
0.700,True,0.385,0.692,0,7,0.236,2.000,1.000,0.005,13
0.800,False,0.385,0.692,0,7,0.236,1.500,1.000,0.002,13
0.800,True,0.385,0.692,0,7,0.236,1.500,1.000,0.002,13
0.800,False,0.385,0.692,0,7,0.265,2.500,1.000,0.005,13
0.800,True,0.385,0.692,0,7,0.265,2.500,1.000,0.005,13
0.500,False,0.385,0.615,0,7,0.182,1.500,0.750,0.010,13
0.500,True,0.385,0.615,0,7,0.182,1.500,0.750,0.010,13
0.500,False,0.385,0.615,0,7,0.183,1.500,1.000,0.010,13
0.500,True,0.385,0.615,0,7,0.183,1.500,1.000,0.010,13
1.000,False,0.385,0.615,0,7,0.268,2.000,1.000,0.002,13
1.000,True,0.385,0.615,0,7,0.268,2.000,1.000,0.002,13
0.600,False,0.385,0.692,0,8,0.218,1.500,0.750,0.010,13
0.600,True,0.385,0.692,0,8,0.218,1.500,0.750,0.010,13
0.600,False,0.385,0.692,0,8,0.218,1.100,0.500,0.010,13
0.600,True,0.385,0.692,0,8,0.218,1.100,0.500,0.010,13
0.700,False,0.385,0.692,0,8,0.237,1.100,1.000,0.002,13
0.700,False,0.385,0.692,0,8,0.240,1.500,0.750,0.005,13
0.700,True,0.385,0.692,0,8,0.240,1.500,0.750,0.005,13
0.700,False,0.385,0.692,0,8,0.241,1.500,1.000,0.005,13
0.700,True,0.385,0.692,0,8,0.241,1.500,1.000,0.005,13
0.900,False,0.385,0.692,0,8,0.257,1.500,0.750,0.002,13
0.900,True,0.385,0.692,0,8,0.257,1.500,0.750,0.002,13
0.800,False,0.385,0.692,0,8,0.266,2.000,0.750,0.005,13
0.800,True,0.385,0.692,0,8,0.266,2.000,0.750,0.005,13
1.000,False,0.385,0.692,0,8,0.286,3.000,0.350,0.010,13
1.000,True,0.385,0.692,0,8,0.286,3.000,0.350,0.010,13
0.600,False,0.385,0.769,0,9,0.242,2.500,1.000,0.010,13
0.600,True,0.385,0.769,0,9,0.242,2.500,1.000,0.010,13
0.800,False,0.385,0.769,0,9,0.249,2.000,0.350,0.010,13
0.800,True,0.385,0.769,0,9,0.249,2.000,0.350,0.010,13
0.800,False,0.385,0.769,0,9,0.257,2.500,0.500,0.010,13
0.800,True,0.385,0.769,0,9,0.257,2.500,0.500,0.010,13
0.700,False,0.385,0.769,0,9,0.261,2.000,0.750,0.010,13
0.700,True,0.385,0.769,0,9,0.261,2.000,0.750,0.010,13
0.800,False,0.385,0.769,0,9,0.269,1.500,0.350,0.010,13
0.800,True,0.385,0.769,0,9,0.269,1.500,0.350,0.010,13
0.800,False,0.385,0.769,0,9,0.270,2.000,0.500,0.010,13
0.800,True,0.385,0.769,0,9,0.270,2.000,0.500,0.010,13
0.800,False,0.385,0.769,0,9,0.282,4.000,0.750,0.010,13
0.800,True,0.385,0.769,0,9,0.282,4.000,0.750,0.010,13
0.900,False,0.385,0.769,0,9,0.285,2.500,0.750,0.005,13
0.900,True,0.385,0.769,0,9,0.285,2.500,0.750,0.005,13
0.900,False,0.385,0.769,0,9,0.289,2.500,0.500,0.010,13
0.900,True,0.385,0.769,0,9,0.289,2.500,0.500,0.010,13
0.900,False,0.385,0.769,0,9,0.304,2.000,0.500,0.010,13
0.900,True,0.385,0.769,0,9,0.304,2.000,0.500,0.010,13
0.600,False,0.385,0.692,0,9,0.223,1.100,0.750,0.010,13
0.600,True,0.385,0.692,0,9,0.223,1.100,0.750,0.010,13
0.700,False,0.385,0.692,0,9,0.251,1.100,1.000,0.005,13
0.700,True,0.385,0.692,0,9,0.251,1.100,1.000,0.005,13
0.700,False,0.385,0.692,0,9,0.255,1.100,0.500,0.010,13
0.700,True,0.385,0.692,0,9,0.255,1.100,0.500,0.010,13
0.900,False,0.385,0.692,0,9,0.265,2.500,0.350,0.010,13
0.900,True,0.385,0.692,0,9,0.265,2.500,0.350,0.010,13
0.900,False,0.385,0.692,0,9,0.280,2.000,0.350,0.010,13
0.900,True,0.385,0.692,0,9,0.280,2.000,0.350,0.010,13
0.900,False,0.385,0.692,0,9,0.282,1.500,0.200,0.010,13
0.900,True,0.385,0.692,0,9,0.282,1.500,0.200,0.010,13
1.000,False,0.385,0.692,0,9,0.283,2.000,0.200,0.010,13
1.000,True,0.385,0.692,0,9,0.283,2.000,0.200,0.010,13
0.900,False,0.385,0.692,0,9,0.288,3.000,1.000,0.005,13
0.900,True,0.385,0.692,0,9,0.288,3.000,1.000,0.005,13
1.000,False,0.385,0.692,0,9,0.294,2.500,0.350,0.010,13
1.000,True,0.385,0.692,0,9,0.294,2.500,0.350,0.010,13
1.000,False,0.385,0.692,0,9,0.311,2.000,0.350,0.010,13
1.000,True,0.385,0.692,0,9,0.311,2.000,0.350,0.010,13
0.700,False,0.385,0.615,0,9,0.272,2.000,1.000,0.010,13
0.700,True,0.385,0.615,0,9,0.272,2.000,1.000,0.010,13
0.700,False,0.385,0.615,0,9,0.282,2.500,1.000,0.010,13
0.700,True,0.385,0.615,0,9,0.282,2.500,1.000,0.010,13
0.900,False,0.385,0.615,0,9,0.317,4.000,0.750,0.010,13
0.900,True,0.385,0.615,0,9,0.317,4.000,0.750,0.010,13
0.800,False,0.385,0.769,0,10,0.272,1.100,0.200,0.010,13
0.800,True,0.385,0.769,0,10,0.272,1.100,0.200,0.010,13
0.800,False,0.385,0.769,0,10,0.283,1.500,0.500,0.010,13
0.800,True,0.385,0.769,0,10,0.283,1.500,0.500,0.010,13
0.800,False,0.385,0.769,0,10,0.284,1.100,0.350,0.010,13
0.800,True,0.385,0.769,0,10,0.284,1.100,0.350,0.010,13
0.800,False,0.385,0.769,0,10,0.298,2.000,0.750,0.010,13
0.800,True,0.385,0.769,0,10,0.298,2.000,0.750,0.010,13
0.900,False,0.385,0.769,0,10,0.302,1.500,0.350,0.010,13
0.900,True,0.385,0.769,0,10,0.302,1.500,0.350,0.010,13
0.900,False,0.385,0.769,0,10,0.318,1.500,0.500,0.010,13
0.900,True,0.385,0.769,0,10,0.318,1.500,0.500,0.010,13
0.900,False,0.385,0.769,0,10,0.328,1.100,0.500,0.010,13
0.900,True,0.385,0.769,0,10,0.328,1.100,0.500,0.010,13
1.000,False,0.385,0.769,0,10,0.364,1.100,0.500,0.010,13
1.000,True,0.385,0.769,0,10,0.364,1.100,0.500,0.010,13
0.700,False,0.385,0.692,0,10,0.253,1.100,0.750,0.005,13
0.700,True,0.385,0.692,0,10,0.253,1.100,0.750,0.005,13
0.800,False,0.385,0.692,0,10,0.293,1.500,1.000,0.010,13
0.800,True,0.385,0.692,0,10,0.293,1.500,1.000,0.010,13
0.800,False,0.385,0.692,0,10,0.297,1.100,0.750,0.010,13
0.800,True,0.385,0.692,0,10,0.297,1.100,0.750,0.010,13
0.900,False,0.385,0.692,0,10,0.325,1.100,0.750,0.005,13
0.900,True,0.385,0.692,0,10,0.325,1.100,0.750,0.005,13
1.000,False,0.385,0.692,0,10,0.336,1.500,0.350,0.010,13
1.000,True,0.385,0.692,0,10,0.336,1.500,0.350,0.010,13
1.000,False,0.385,0.692,0,10,0.338,2.000,0.500,0.010,13
1.000,True,0.385,0.692,0,10,0.338,2.000,0.500,0.010,13
1.000,False,0.385,0.692,0,10,0.344,1.500,1.000,0.005,13
1.000,True,0.385,0.692,0,10,0.344,1.500,1.000,0.005,13
1.000,False,0.385,0.692,0,10,0.353,1.500,0.500,0.010,13
1.000,True,0.385,0.692,0,10,0.353,1.500,0.500,0.010,13
1.000,False,0.385,0.692,0,10,0.362,1.100,0.750,0.005,13
1.000,True,0.385,0.692,0,10,0.362,1.100,0.750,0.005,13
1.000,False,0.385,0.615,0,10,0.331,2.500,1.000,0.005,13
1.000,True,0.385,0.615,0,10,0.331,2.500,1.000,0.005,13
1.000,False,0.385,0.615,0,10,0.333,2.000,0.750,0.005,13
1.000,True,0.385,0.615,0,10,0.333,2.000,0.750,0.005,13
1.000,False,0.385,0.615,0,10,0.337,2.000,1.000,0.005,13
1.000,True,0.385,0.615,0,10,0.337,2.000,1.000,0.005,13
1.000,False,0.385,0.615,0,10,0.343,1.500,0.750,0.005,13
1.000,True,0.385,0.615,0,10,0.343,1.500,0.750,0.005,13
0.900,False,0.385,0.769,0,11,0.319,1.100,0.350,0.010,13
0.900,True,0.385,0.769,0,11,0.319,1.100,0.350,0.010,13
0.900,False,0.385,0.692,0,11,0.306,1.100,0.200,0.010,13
0.900,True,0.385,0.692,0,11,0.306,1.100,0.200,0.010,13
1.000,False,0.385,0.692,0,11,0.313,1.500,0.200,0.010,13
1.000,True,0.385,0.692,0,11,0.313,1.500,0.200,0.010,13
1.000,False,0.385,0.692,0,11,0.355,1.100,0.350,0.010,13
1.000,True,0.385,0.692,0,11,0.355,1.100,0.350,0.010,13
1.000,False,0.385,0.692,0,11,0.359,1.100,1.000,0.005,13
1.000,True,0.385,0.692,0,11,0.359,1.100,1.000,0.005,13
0.600,False,0.308,0.615,0,8,0.220,1.500,1.000,0.010,13
0.600,True,0.308,0.615,0,8,0.220,1.500,1.000,0.010,13
0.800,False,0.308,0.769,0,9,0.289,3.000,0.750,0.010,13
0.800,True,0.308,0.769,0,9,0.289,3.000,0.750,0.010,13
0.800,False,0.308,0.769,0,9,0.293,2.500,0.750,0.010,13
0.800,True,0.308,0.769,0,9,0.293,2.500,0.750,0.010,13
0.900,False,0.308,0.769,0,9,0.326,3.000,0.750,0.010,13
0.900,True,0.308,0.769,0,9,0.326,3.000,0.750,0.010,13
0.900,False,0.308,0.769,0,9,0.329,2.500,0.750,0.010,13
0.900,True,0.308,0.769,0,9,0.329,2.500,0.750,0.010,13
0.700,False,0.308,0.692,0,9,0.254,1.500,0.750,0.010,13
0.700,True,0.308,0.692,0,9,0.254,1.500,0.750,0.010,13
0.700,False,0.308,0.692,0,9,0.282,3.000,1.000,0.010,13
0.700,True,0.308,0.692,0,9,0.282,3.000,1.000,0.010,13
0.900,False,0.308,0.692,0,9,0.284,3.000,0.500,0.010,13
0.900,True,0.308,0.692,0,9,0.284,3.000,0.500,0.010,13
1.000,False,0.308,0.692,0,9,0.316,3.000,0.500,0.010,13
1.000,True,0.308,0.692,0,9,0.316,3.000,0.500,0.010,13
1.000,False,0.308,0.692,0,9,0.321,2.500,0.500,0.010,13
1.000,True,0.308,0.692,0,9,0.321,2.500,0.500,0.010,13
0.600,False,0.308,0.615,0,9,0.233,2.000,1.000,0.010,13
0.600,True,0.308,0.615,0,9,0.233,2.000,1.000,0.010,13
1.000,False,0.308,0.615,0,9,0.352,4.000,0.750,0.010,13
1.000,True,0.308,0.615,0,9,0.352,4.000,0.750,0.010,13
0.800,False,0.308,0.769,0,10,0.291,1.100,0.500,0.010,13
0.800,True,0.308,0.769,0,10,0.291,1.100,0.500,0.010,13
0.900,False,0.308,0.769,0,10,0.335,2.000,0.750,0.010,13
0.900,True,0.308,0.769,0,10,0.335,2.000,0.750,0.010,13
0.700,False,0.308,0.692,0,10,0.256,1.500,1.000,0.010,13
0.700,True,0.308,0.692,0,10,0.256,1.500,1.000,0.010,13
0.700,False,0.308,0.692,0,10,0.260,1.100,0.750,0.010,13
0.700,True,0.308,0.692,0,10,0.260,1.100,0.750,0.010,13
